time,seconds_elapsed,z,y,x
1746277903649964300,0.02196435546875,2.2203391312003133,-2.323633501458168,1.608748909585178
1746277903659944200,0.031944091796875,2.003364021226764,-2.120562121413648,1.5233575680255889
1746277903669923300,0.04192333984375,1.72429105925858,-2.062802590884268,1.4816384871929884
1746277903679902200,0.051902099609375,1.2315619026064872,-1.9869971160545945,1.4294430205315352
1746277903689882400,0.06188232421875,0.6184814424335956,-1.704322622463107,1.3428987095445393
1746277903699861200,0.071861328125,0.07302431967854499,-1.5458745202600954,0.9238216490805149
1746277903709840400,0.08184033203125,-0.2787953140705824,-1.3351514564186333,0.5411024346768856
1746277903719820500,0.091820556640625,-0.41663083635568615,-1.075076917169988,0.27575930737555027
1746277903729799400,0.10179931640625,-0.2418769115179777,-0.9937792746648192,-0.05562134945690632
1746277903739778300,0.1117783203125,0.09700433020293713,-0.8623042273223399,-0.18713468298316
1746277903749758500,0.121758544921875,0.35754502565860746,-0.7485954305559396,-0.27240181364119054
1746277903759737600,0.131737548828125,0.7728045736610889,-0.36618542823195455,-0.44657823085188864
1746277903769716500,0.141716552734375,-0.04402092803418636,0.00798515353500843,-0.7758125233054161
1746277903779695400,0.1516953125,-1.0818050563812256,0.21287936509251593,-1.1652619227468968
1746277903789675500,0.161675537109375,-2.0014976428329945,0.6177320853710174,-1.4373399112612009
1746277903799654400,0.171654296875,-2.87718157621026,1.0353905112087727,-1.734192275547981
1746277903809633500,0.181633544921875,-3.6580700876057146,1.3366297122776507,-2.063521260547638
1746277903819613400,0.191613525390625,-4.185338642719388,1.4763263522595167,-2.1540566869974134
1746277903829592600,0.201592529296875,-4.2055671917557715,1.5412439378499985,-2.2597750695317984
1746277903839571500,0.211571533203125,-3.747365743127465,1.5497539920419454,-2.657449276483059
1746277903849551400,0.22155126953125,-3.376895184922218,1.6308663411080837,-3.3229864846020933
1746277903859530500,0.231530517578125,-3.408452937224507,1.960570589160919,-3.8867929185181853
1746277903869509400,0.24150927734375,-3.7269311501249667,2.370782790645957,-4.168295737981796
1746277903879489500,0.251489501953125,-4.25898314012289,2.631497089102864,-4.1135698760598896
1746277903889468400,0.261468505859375,-4.719559793449938,2.7803350669175386,-4.17459162325561
1746277903899447600,0.271447509765625,-5.001496035894752,2.9704052188307046,-4.333968530741334
1746277903909427500,0.281427490234375,-5.106951383578777,3.0118162566274402,-4.475388341253995
1746277903919406300,0.29140625,-4.792539397203922,2.8770652563542125,-4.515685864850878
1746277903929385500,0.301385498046875,-3.9841032459303736,2.583458742120862,-4.549774012413621
1746277903939365400,0.311365478515625,-2.8457313759356735,2.4787837311595675,-4.346977649918198
1746277903949344500,0.321344482421875,-1.7123726579278706,2.581500009268522,-3.992711207538843
1746277903959323400,0.331323486328125,-0.8211541785493492,2.8102017973929643,-3.6818642201691865
1746277903969303300,0.34130322265625,-0.14826894575506447,3.076185560685396,-3.296526932221651
1746277903979282400,0.351282470703125,0.289051627407968,3.2683862948864695,-2.695314604496956
1746277903989261300,0.36126123046875,0.3499579315304756,3.20422917227447,-2.143671486583352
1746277903999241500,0.371241455078125,0.13155775718986987,2.8744045127123594,-1.740369502878189
1746277904009220400,0.381220458984375,-0.2503296825647354,2.3249451685786244,-1.47333593827188
1746277904019199500,0.391199462890625,-0.6651736355036497,1.7774322823375464,-1.1331377687335014
1746277904029179400,0.401179443359375,-1.0842828446716068,1.225059096583724,-0.9422405183464289
1746277904039158300,0.411158203125,-1.3955734841555356,0.6670587185978889,-1.0276280605137347
1746277904049137400,0.421137451171875,-1.5548150748237966,0.029114450803399083,-1.2147609899312257
1746277904059117300,0.431117431640625,-1.564713660764694,-0.5134475350320339,-1.5088298609793185
1746277904069096400,0.441096435546875,-1.4265510984823107,-0.8361497953683137,-1.3439461727708577
1746277904079075300,0.451075439453125,-1.082249877539277,-0.9475620056301355,-0.9909703547239302
1746277904089055200,0.46105517578125,-0.7055623445153236,-0.8673620952337979,-0.6456131949871778
1746277904099034400,0.471034423828125,-0.45796237917542454,-0.6780880621343851,-0.3037339404940605
1746277904109013200,0.48101318359375,-0.4302651016935706,-0.4055804500311613,0.06722001731395721
1746277904118993400,0.490993408203125,-0.6712006407082081,-0.1592857220709324,0.5959995615124702
1746277904128972300,0.50097216796875,-1.0128431638360023,-0.03529167813360691,0.940026349428296
1746277904138951400,0.510951416015625,-1.390873051379621,0.038894086539745326,1.1512842507988215
1746277904148931600,0.520931640625,-1.7244845360040664,-0.00841653068959713,1.2354530648261308
1746277904158910200,0.53091015625,-2.035589297527075,-0.2219523138642311,1.1474866120815277
1746277904168889300,0.540889404296875,-2.101241334871948,-0.5202145449489355,1.1267045208156108
1746277904178869500,0.550869384765625,-2.0036632964342833,-0.801702751365304,1.1466665278702974
1746277904188848400,0.560848388671875,-1.7477160662487148,-1.151693416121602,1.2050398063838481
1746277904198827500,0.57082763671875,-1.4087278570219874,-1.4894599745988846,1.348160575595498
1746277904208807400,0.580807373046875,-1.1735732394963503,-1.8343869262248276,1.457636264836788
1746277904218786600,0.59078662109375,-1.0019161116302013,-2.075244431567192,1.457490718886256
1746277904228765400,0.600765380859375,-0.8548094876527785,-2.30785199495852,1.4032932647526264
1746277904238744600,0.61074462890625,-0.9054369743451476,-2.414211598005891,1.2039882515043019
1746277904248724500,0.620724365234375,-1.2178428815945983,-2.481640874156356,1.030682187387347
1746277904258703400,0.630703369140625,-1.6565847197324037,-2.476095514988899,0.8648544963270425
1746277904268682500,0.6406826171875,-1.9870283879756927,-2.4212416427731513,0.5126695363968611
1746277904278662400,0.650662353515625,-1.8201093945473432,-2.2558225325137378,-0.10177519786655902
1746277904288641500,0.6606416015625,-1.4195628470301627,-1.9986334855735302,-0.5247182861089706
1746277904298620400,0.670620361328125,-1.590873937937617,-2.0153005427360533,0.004991232416033745
1746277904308600300,0.680600341796875,-1.9992256062477827,-2.1560779636919496,0.9362117595762014
1746277904318579500,0.690579345703125,-2.1211311534732578,-2.2060417257785794,1.4618319629609584
1746277904328558300,0.700558349609375,-1.9191063598722218,-1.994289903411269,1.2826619752466677
1746277904338538500,0.71053857421875,-1.5205951175749302,-1.534759836527705,0.7208610359340906
1746277904348517400,0.720517333984375,-1.1362392418801783,-1.4707055897682904,0.5924409922480582
1746277904358496500,0.73049658203125,-0.7942080116957425,-1.7292594953209162,0.6643751786023377
1746277904368476400,0.740476318359375,-0.5096358677893876,-1.8849480696827172,0.569757451274991
1746277904378455300,0.750455322265625,-0.25305472361445425,-1.8693769910633562,0.5534726714283228
1746277904388434400,0.760434326171875,-0.027520459610223768,-1.8206138369381426,0.49907414176464077
1746277904398414300,0.770414306640625,0.17680267406105993,-1.862568480092287,0.4346241736859083
1746277904408393500,0.7803935546875,0.4036240552663803,-1.8528683393329382,0.5301058243662119
1746277904418372400,0.790372314453125,0.6984358536362648,-1.7028811914831399,0.774303872308135
