time,seconds_elapsed,z,y,x
1745463231831848400,0.032848388671875,4.527023835945129,3.1547166610866784,0.2838309701502323
1745463231841820400,0.0428203125,4.110956478691101,-1.2888561537116765,0.02202887645661831
1745463231851792400,0.05279248046875,2.7470167346835135,0.4136614651560783,-2.20089384149611
1745463231861764400,0.062764404296875,6.420933795240521,3.10573781838417,-3.0418931227222084
1745463231871736600,0.072736572265625,8.296631806018947,4.237692514812946,-1.7172693439282476
1745463231881708300,0.082708251953125,8.438998541992902,4.4538399417907,-1.5626960373319685
1745463231891680500,0.092680419921875,9.091837012058496,3.730315239605307,-1.1166196185223758
1745463231901652200,0.10265234375,9.703823831775784,2.736581265386939,-0.4350717713229358
1745463231911625500,0.11262548828125,8.801390423160791,1.7036317175894975,0.13481354411542415
1745463231921597400,0.122597412109375,8.194907461556792,1.7791566219121218,0.1778723491191864
1745463231931569400,0.1325693359375,7.1171455430865285,1.9005261625647545,-0.9067517102055251
1745463231941541400,0.142541259765625,4.5661961549043655,0.7438681097730994,-2.036664087151736
1745463231951513600,0.152513671875,-3.456100823584199,-4.0092248277053235,-1.6467213512353598
1745463231961485300,0.1624853515625,-2.83607741240561,-2.7472408988282084,-1.8711469233453273
1745463231971457500,0.17245751953125,-1.1503051766335963,0.37229631232768295,-4.239070525167882
1745463231981429200,0.18242919921875,1.5276047040760516,2.024570475384593,-6.657118632596731
1745463231991401500,0.1924013671875,3.84487802285254,1.7514003077194094,-7.544506447771191
1745463232001373400,0.20237353515625,3.71729267642498,1.4796350384160875,-6.258748260074854
1745463232011345400,0.212345458984375,5.150934317690134,2.3739263493686913,-0.8852794447183608
1745463232021318400,0.222318359375,7.0163131790280335,3.411379346065223,0.1286381799487397
1745463232031290600,0.23229052734375,7.055284422457218,4.80015337933898,-2.9145319404393435
1745463232041262300,0.242262451171875,3.919039822128415,5.274868155872822,-4.267713851328194
1745463232051234600,0.252234619140625,-2.155147404843569,6.036579673111438,-4.993150816875696
1745463232061206300,0.262206298828125,-6.4512219659984105,6.6996238953709595,-5.519922528383136
1745463232071178500,0.272178466796875,-7.567329104954004,6.551452272510528,-4.802974866500497
1745463232081150500,0.282150390625,-5.902992455920577,6.317706644999981,-3.6499949176996944
1745463232091122400,0.292122314453125,-3.203286338466406,5.8745455291152,-2.596970550122857
1745463232101094400,0.302094482421875,-0.7705810523927211,5.240160415107011,-1.5248478065833448
1745463232111066400,0.31206640625,0.6962053181052208,4.5218274363458155,-1.0587500517472623
1745463232121039400,0.322039306640625,-0.20497429105639456,4.101811633726954,-1.8844126476317642
1745463232131011600,0.332011474609375,-3.6659237237155433,4.787917290361225,-3.510512212729454
1745463232140983300,0.3419833984375,-7.136045473867655,5.318444847270846,-4.150371374234557
1745463232150955500,0.35195556640625,-8.767584015148877,5.5177872699201105,-3.790561326253414
1745463232160927500,0.361927490234375,-8.539784144300222,5.5896606659978625,-2.853796608969569
1745463232170899500,0.3718994140625,-6.840789438861608,5.33719981662333,-1.9807471157491205
1745463232180871400,0.381871337890625,-4.12308004720509,4.96585890532434,-1.7576923936009405
1745463232190843400,0.391843505859375,-1.7534014184087514,3.712827513709664,-2.617438753134012
1745463232200815400,0.4018154296875,-0.4626566744714975,3.1089231704220173,-2.9014374810665844
1745463232210787600,0.41178759765625,0.017168869204819203,2.9863822479024527,-2.103101575785875
1745463232220759300,0.42175927734375,0.19081424827873705,2.7686221250310536,-1.8070985218048095
1745463232230732500,0.431732666015625,-0.040461481986939905,2.848739325580001,-1.437630418640375
1745463232240704500,0.44170458984375,-1.2919777928635476,2.9541192699402568,-1.3519459393531084
1745463232250676500,0.451676513671875,-2.5553797718450424,2.5882071056917306,-2.164903075182438
1745463232260648400,0.4616484375,-2.6678029127150773,2.2661704696573315,-2.3984487962067127
1745463232270620400,0.471620361328125,-2.6159809555411337,1.8436419535651802,-1.4164017526507378
1745463232280592400,0.48159228515625,-1.97617425487563,1.2313679874695838,-0.5618488701075315
1745463232290564600,0.491564697265625,-1.3270873924285174,0.7901363783426583,-0.025060206976532936
1745463232300536300,0.501536376953125,-1.0524182183772326,0.5111173385187984,-0.1999234374076128
1745463232310508500,0.511508544921875,-1.1514344729244708,0.38271015431433913,-1.720352550765872
1745463232320480300,0.521480224609375,-1.6331348705619573,-0.5349477114394307,-2.5097896947979925
1745463232330453500,0.53145361328125,-1.8817197552859781,-1.2509744590848684,-2.4605332041978834
1745463232340425500,0.541425537109375,-1.8144319334328174,-1.4515119367375968,-2.3982196636259556
1745463232350397400,0.5513974609375,-1.7087094592452048,-1.7264610967740415,-1.3929717772245407
1745463232360369400,0.561369384765625,-1.4926023642778397,-2.0043381269559264,-0.10222761780917644
1745463232370341600,0.571341552734375,-1.3619172982692718,-1.8318509780064225,0.8298018876463175
1745463232380313300,0.581313232421875,-1.262891252980381,-1.0214294981345533,0.7470382642418145
1745463232390285600,0.59128564453125,-1.4759212785899638,0.2841659011930227,-1.714292812335491
1745463232400257300,0.60125732421875,-2.5752725130558014,0.0869008693397045,-4.068838169407845
1745463232410229500,0.6112294921875,-3.8951018971800804,-0.9975848044276237,-4.453901901111006
1745463232420201500,0.621201416015625,-4.351134185075759,-1.1320961507260798,-4.248550593435764
1745463232430173400,0.63117333984375,-4.150195433145761,-0.7781734072178602,-3.4673803424894807
1745463232440146400,0.641146484375,-3.819407481509447,-0.8125906406044959,-1.9746786094903945
1745463232450118700,0.65111865234375,-3.4103403584063052,-1.0773439853191376,-0.3426543305188417
1745463232460090400,0.66109033203125,-2.796205420744419,-0.8952093025803566,0.2813561044692993
