window_id,mean,std,min,max,q25,q75,label,source_file
14,-0.7081462037702838,0.7302608516939091,-2.12899218160358,0.7469150056152166,-1.3143256218859596,-0.17275365655706224,downstairs,eva-downstairs1.csv
15,0.3687433212180683,0.9470659982528131,-1.129860123157977,2.703131692354164,-0.3923759125314065,1.002802965076392,downstairs,eva-downstairs1.csv
16,0.1329851633768654,1.3758362880474402,-1.9706978912020992,5.330604872031669,-0.7918958389841326,0.6717180564783443,downstairs,eva-downstairs1.csv
17,0.17640169779572418,1.3272468900577012,-1.6093270840908485,4.19331166423096,-1.0362883915619485,1.0792901190878466,downstairs,eva-downstairs1.csv
18,0.9217048974739858,1.2877883780716348,-1.0587315405643871,4.667973897931579,-0.2230864849486215,1.652684267014044,downstairs,eva-downstairs1.csv
19,-0.7967929311175982,0.801044244857995,-2.4154415387275567,1.0634046786927096,-1.3006784930137956,-0.19841109020591324,downstairs,eva-downstairs1.csv
20,0.11558280134441969,1.1122205042727604,-1.3387157315469551,4.039609842041895,-0.742929464919395,0.5216511599043244,downstairs,eva-downstairs1.csv
21,0.14118772253670456,1.02365417855646,-1.626336694431094,3.7734081885242063,-0.5040773139130912,0.5916414776955445,downstairs,eva-downstairs1.csv
22,-1.1598213074545742,0.8851473073486258,-2.4122471251933186,0.7376636816950547,-1.741457526528003,-0.6900903248910688,downstairs,eva-downstairs1.csv
23,0.6009545378275158,1.204026419580345,-1.7745949673860315,4.3603239902561555,-0.07324401313812173,1.048113940372272,downstairs,eva-downstairs1.csv
24,0.1855600107540274,1.643677968236113,-1.6507356669633149,6.440072303909597,-0.9645754982084707,0.7973694965164302,downstairs,eva-downstairs1.csv
25,-0.18466897787711026,1.1639325042397743,-2.0897791019380985,2.3866011840269503,-1.1355182066891891,0.7356510125487504,downstairs,eva-downstairs1.csv
26,0.8367028772348403,1.3780000005249264,-1.8856275407655603,4.80785170685534,0.006472631178455807,1.5543652757000312,downstairs,eva-downstairs1.csv
27,-0.8040930043676826,1.126358754998054,-2.107822288770779,2.5588677005080656,-1.685485709063816,-0.14485321816981248,downstairs,eva-downstairs1.csv
28,0.2028753652420797,1.046075826275266,-1.9421189168358268,2.738073499662962,-0.37124602704044174,0.7665790020315205,downstairs,eva-downstairs1.csv
29,-0.9246726664181553,0.8454895455888786,-2.1737449648999014,1.1081467545773684,-1.602127339103593,-0.2656440708726829,downstairs,eva-downstairs1.csv
30,0.1414618338255337,0.8904980137632746,-1.509602678818792,1.9854100596892892,-0.6813206796895568,0.7506975426435317,downstairs,eva-downstairs1.csv
31,-0.4498929590896772,3.63943744053588,-4.995433030926022,7.1615733805225705,-3.67311313773138,2.8131179873606094,downstairs,eva-downstairs2.csv
32,-2.919676316749909,0.7515325798259355,-4.255858479816415,-1.2765592741639853,-3.518050496367222,-2.359844743784426,downstairs,eva-downstairs2.csv
33,0.9748723798200086,2.940577046467765,-3.9116087229720873,6.356320262521806,-1.7735803333167732,3.4678189634777485,downstairs,eva-downstairs2.csv
34,-2.6722359516880636,1.2036879121349828,-4.9384044916499095,1.964029772306079,-3.4544992861413526,-1.9679071811120263,downstairs,eva-downstairs2.csv
35,0.9566577329656358,2.779839579020759,-2.483305119287217,9.07942293981486,-1.0518070725510742,2.6843438760569245,downstairs,eva-downstairs2.csv
36,0.14190757496538167,2.5087633545678396,-3.1140070153291166,6.7311364066491075,-1.6904217278021711,1.6971801846062933,downstairs,eva-downstairs2.csv
37,-0.6896835567202837,2.026183399763393,-3.5972995799797647,4.8227560857168905,-2.169352508644937,0.6064046147783578,downstairs,eva-downstairs2.csv
38,2.2677015053655016,2.4385303358007637,-2.3621811337387606,8.001185428343208,0.7001743538524358,3.779197617932147,downstairs,eva-downstairs2.csv
39,-0.6538581264691817,2.495520421608832,-4.556504400428583,5.5253240141669995,-2.609149860358709,1.1935603582914753,downstairs,eva-downstairs2.csv
40,1.4959478764072456,3.0490610854345497,-3.2968419892347023,9.381784301093338,-0.4672737775232973,3.0822697418109835,downstairs,eva-downstairs2.csv
41,0.9309986256027539,2.268272184645614,-3.2939076005357086,6.689405216715582,-0.5107782197162418,2.311723474697131,downstairs,eva-downstairs2.csv
42,0.5799606184946794,3.534342544600891,-3.585583046084829,9.897184453720477,-2.105286090373639,2.0173425321424663,downstairs,eva-downstairs2.csv
43,0.2012666535578107,2.4271001828115306,-4.548932534854722,4.854070703780736,-1.6094612003590103,2.4362381349014273,downstairs,eva-downstairs2.csv
44,1.1772410473506965,2.946677776299287,-3.97788545386509,6.772439177067931,-1.3926208528141037,3.829378546147476,downstairs,eva-downstairs2.csv
45,-1.2853700072444436,2.023972881242434,-4.596557357885585,5.919916097968153,-2.85544219945909,-0.5101954157001081,downstairs,eva-downstairs2.csv
46,0.04929124677613956,2.782356082706406,-4.7127799151723915,6.434169023161966,-2.217979835930358,2.4012391432642355,downstairs,eva-downstairs2.csv
47,1.1804308645788675,3.0079906118174806,-3.95108428094143,7.390770580977937,-1.3618781144934935,3.56553116951795,downstairs,eva-downstairs2.csv
48,-1.8017735673862325,1.9446549881255084,-4.206030582691639,4.1933454798511764,-3.36177295849403,-0.3390938663808048,downstairs,eva-downstairs2.csv
49,2.979221048937477,2.6596895935883076,-2.5090602879034116,8.531461131221327,1.4686669438893618,4.433099862835178,downstairs,eva-downstairs2.csv
50,0.49109032523180873,2.1258438102672157,-3.1169084684256996,5.373342732797213,-1.291530033247843,2.0467204752174926,downstairs,eva-downstairs2.csv
51,-0.5557843252630386,2.2165819163033493,-3.31021902594371,6.066459481224947,-2.202007025986033,0.40946441484260554,downstairs,eva-downstairs2.csv
52,0.0033860839276296417,2.3678563394284167,-3.011692571058244,7.232297966343526,-1.8413098862132828,1.641115779491773,downstairs,eva-downstairs2.csv
53,0.8571730750304934,2.7574941655650362,-3.7219231633559073,6.054235902490523,-1.5812827397789475,3.6291811439320876,downstairs,eva-downstairs2.csv
54,-2.0083503842647277,1.7247416606477444,-4.650084531156825,2.5094709881427537,-3.410333634452167,-1.0464419364635198,downstairs,eva-downstairs2.csv
55,-1.6192886682141805,1.9072734377130092,-4.600527717333482,3.743000932564039,-3.1160315887489247,-0.30929436223054024,downstairs,eva-downstairs2.csv
56,2.136362680873196,1.84835531582786,-1.3543067084043343,7.953202728228441,0.6743421669266022,3.1026561547513944,downstairs,eva-downstairs2.csv
57,0.08830726090396969,1.8511360779615982,-2.6998138039469155,4.1950366756486765,-1.5301567651287329,1.5084854076061465,downstairs,eva-downstairs2.csv
58,0.8144950496554452,2.386857990620567,-3.8563796086449518,6.46495804173702,-0.8432361322081133,2.4711841089401463,downstairs,eva-downstairs2.csv
59,0.6618159746260779,3.097823269052356,-3.675276425524782,7.085066180226509,-1.7683556378911183,3.223875275610472,downstairs,eva-downstairs2.csv
60,-1.425217072019532,1.6204659103563364,-3.631615280226525,3.730628329171521,-2.6575378195380868,-0.7122146448679608,downstairs,eva-downstairs2.csv
61,-3.648276004771012,1.07725240551633,-4.855238110427297,-0.393563172088357,-4.5060051373701056,-2.8019443608503036,downstairs,eva-downstairs3.csv
62,0.8106537813829925,3.6959926557687615,-4.196888402410535,7.461991911879352,-2.5320567988989895,4.35552499156947,downstairs,eva-downstairs3.csv
63,1.078813424506789,3.118428774222345,-2.1633992889453877,7.712627236143932,-1.3684687318419682,2.1920909030639715,downstairs,eva-downstairs3.csv
64,-1.520931813915813,2.066550418571455,-4.1702605392707195,3.5136893573995036,-3.3654725146665303,0.19503846569857358,downstairs,eva-downstairs3.csv
65,0.8357390233186781,2.933264408898876,-3.0749714688295726,7.812083214850038,-1.5495764591809276,3.1748999704770946,downstairs,eva-downstairs3.csv
66,0.6278734202415399,1.779393815679678,-2.03968164288818,5.541175042270583,-0.8783110709902076,2.1232671033643356,downstairs,eva-downstairs3.csv
67,0.704351487364789,2.2622033906788723,-3.211408782926657,6.648970761777136,-0.7523988473023218,2.144730571404379,downstairs,eva-downstairs3.csv
68,1.3008832230833236,3.0650649600732893,-3.4093894950095534,9.829540017307384,-1.1791307289190436,3.6875370365451756,downstairs,eva-downstairs3.csv
69,-0.649063137449747,1.9852088187230432,-3.3289124336285045,4.076564707613861,-2.410128531929274,0.7088631434849715,downstairs,eva-downstairs3.csv
70,1.0185705712329876,1.7791464112400954,-3.4498952264305895,5.197207422999976,-0.09913713383238058,2.1063070788175664,downstairs,eva-downstairs3.csv
71,-0.7110935851959047,1.9050390105924788,-3.8346859652839136,4.072570128476712,-1.9477346022096393,0.5710607885427277,downstairs,eva-downstairs3.csv
72,1.322252860800748,2.7639018645990903,-3.1866975224224525,6.711622288180759,-0.9543918867854828,3.3604405005618876,downstairs,eva-downstairs3.csv
73,0.9985058505400599,2.8096374647881004,-3.861995979251551,6.541484483421604,-1.507402842645669,3.008467687089121,downstairs,eva-downstairs3.csv
74,-0.25756122923407626,1.763777013608679,-3.4314036788799416,3.947828143108725,-1.7659985722444653,1.0182234944067259,downstairs,eva-downstairs3.csv
75,1.4360518911958542,2.705953965257429,-2.783622169780434,7.219647634426444,-0.8196726944012759,3.6638658155203583,downstairs,eva-downstairs3.csv
76,0.0931047597107892,2.21591985466205,-3.207035772000971,6.639787799592176,-1.4615066464259854,1.6805025127982827,downstairs,eva-downstairs3.csv
77,-0.8129209773376774,1.7224332690113702,-4.3618848091439775,3.5365341615163133,-1.8780671717053885,-0.13389123526749785,downstairs,eva-downstairs3.csv
78,1.399237761904394,2.453127389692078,-3.5001941721201595,5.376450251898245,-0.5080129531696933,3.2719525214329197,downstairs,eva-downstairs3.csv
79,-0.03708824285195234,2.053605355668253,-2.687550329890417,5.368094342454766,-1.564033221744899,1.421690319991882,downstairs,eva-downstairs3.csv
80,-0.38367703063521846,1.795961737738885,-4.205698231062088,2.8715113756129456,-2.161129484857552,0.9687062810995853,downstairs,eva-downstairs3.csv
81,1.8941477960750328,3.263622105213643,-3.009275096958389,10.903214131265168,-0.3428462344219785,3.727060745174489,downstairs,eva-downstairs3.csv
82,0.599796309330705,2.4264273235611356,-4.3480504648632925,5.698667452349602,-0.35968916395878514,1.3931843609154766,downstairs,eva-downstairs3.csv
83,-1.2865247202645973,1.8542304645811676,-4.312541454627341,3.358031959004794,-2.7588421641739593,-0.1604137419013621,downstairs,eva-downstairs3.csv
84,0.5204042340321133,2.011138191930605,-2.9066409178181054,4.5526488719280485,-1.0774972046732243,2.0257718385693417,downstairs,eva-downstairs3.csv
85,-0.3553738960871516,3.0952395403370145,-4.203482037663963,8.430935778702812,-2.352178236064827,1.4218670812231855,downstairs,eva-downstairs3.csv
86,0.18928841524600343,2.741917920369716,-3.99561079660049,6.241270475416966,-2.1166248583037457,1.5679200751310987,downstairs,eva-downstairs3.csv
87,0.7923939162091941,1.806215878410606,-1.777430924703667,4.9530358424684175,-0.5745633948387149,1.920055721051776,downstairs,eva-downstairs3.csv
88,-1.7328058931375563,2.03882622262647,-4.410129178881945,4.265614733926469,-3.047518168682968,-0.6559334794946641,downstairs,eva-downstairs3.csv
89,0.44610745669779917,2.5299781343683803,-3.747150921313426,4.915140589349783,-1.7100928653663574,2.7655819915482205,downstairs,eva-downstairs3.csv
90,0.11814200743976506,1.9137037795137146,-3.1282778299282747,3.9740703820733123,-1.481737857598542,1.3274948691407291,downstairs,eva-downstairs3.csv
91,-2.611245279856109,1.340858273456692,-4.724000262265022,0.6136051348896349,-3.7478032679276287,-1.6520262120800941,downstairs,eva-downstairs3.csv
92,0.2486848430837371,1.6089363952246931,-3.203874914615929,4.321807823564634,-0.6718624584020545,1.3163683358407516,downstairs,eva-downstairs3.csv
93,0.6611286509964164,2.811290471970854,-3.344202064123538,7.4148347682339075,-1.623025704183227,2.786335133681478,downstairs,eva-downstairs3.csv
94,-1.1521108701676719,2.40314290812057,-4.802086420036491,6.104584187936332,-2.8580291870164007,0.2728760574258349,downstairs,eva-downstairs3.csv
95,-0.24524241657728452,0.08027964027022384,-0.36395830057866385,0.1978109792262143,-0.29132744951008716,-0.2136211228011903,falls,eva-fall2.csv
96,-0.3448981238932315,0.06777108411183928,-0.4631063684454383,-0.17630103386909182,-0.3988340476477791,-0.31187666286077964,falls,eva-fall2.csv
97,-0.34716077904648407,0.1272064875264117,-0.47008101865989554,0.060528203669758626,-0.43987241737267974,-0.29227607900248,falls,eva-fall2.csv
98,-0.3095274806421889,0.09893709612752946,-0.44042229063982896,-0.01656751188161295,-0.3844514006700724,-0.2725450351028327,falls,eva-fall2.csv
99,-0.35387168143819936,0.06221035944770375,-0.4607495836293691,-0.17192217432257534,-0.39862627540045864,-0.31509287778029904,falls,eva-fall2.csv
100,-0.39089476058600925,0.09484666490055951,-0.4916062965298157,-0.0903051548216405,-0.45186084958405076,-0.3643709633510251,falls,eva-fall2.csv
101,-0.39940517826120653,0.07254301041150575,-0.4947493796440936,-0.237825990833799,-0.4579887242253944,-0.3484576938098798,falls,eva-fall2.csv
102,-0.35701395558331706,0.06578221453257517,-0.46695258403337475,-0.1779054832255093,-0.4007677240474775,-0.3248023272784693,falls,eva-fall2.csv
103,-0.4064702631719004,0.043840982709109216,-0.4844866523554552,-0.31387921973005617,-0.44129106568394894,-0.3736890391410671,falls,eva-fall2.csv
104,-0.3830006314961021,0.09974602193170917,-0.5153238795012849,-0.13232488171134701,-0.45444871168843665,-0.31471940427985307,falls,eva-fall2.csv
105,2.011271736663856,3.4255497097072443,-0.5172547551951294,11.555081090385702,-0.3635266468826306,3.7765552888403904,falls,eva-fall2.csv
106,3.580578188927078,5.916782833903539,-0.4715646219747568,19.826065319936344,-0.26302950903927946,7.8464456343019275,falls,eva-fall2.csv
107,-0.4839076993424083,0.032498320494961916,-0.5226896154929412,-0.3703318067305993,-0.5045574324182918,-0.47324834555061984,falls,eva-fall2.csv
108,-0.49210596526186395,0.01581296772732624,-0.5107992552951705,-0.4425984626192797,-0.5028357937867918,-0.4850864253652363,falls,eva-fall2.csv
109,-0.48212588671471823,0.044775696266547454,-0.5193461313234983,-0.3410206828989264,-0.51064518682139,-0.46556939337836134,falls,eva-fall2.csv
110,-0.4853237273603748,0.026037793385739715,-0.5313923019274042,-0.40344330455279437,-0.49876010165793516,-0.4735495033699479,falls,eva-fall2.csv
111,-1.8311861368424707,0.8546626703886131,-2.7049107818155576,0.24139185111432454,-2.4920745015185073,-1.2716907681347054,falls,eva-fall3.csv
112,-2.505104211912244,0.5720637395330993,-2.8871854426864596,-0.652778405236326,-2.8431142624213934,-2.5020082996185846,falls,eva-fall3.csv
113,6.263336575762928,7.058275729602728,-2.0648997014671395,29.531011612298748,0.5440113146123011,9.57156482291094,falls,eva-fall3.csv
114,-1.7924494819847774,0.9248700907829102,-2.6541005674309077,1.1594738955901887,-2.4196343874172137,-1.773598634801259,falls,eva-fall3.csv
115,-1.2057147068595717,0.24147606128964696,-1.4495484635186417,-0.2466335781874905,-1.355330340246666,-1.1563600710368442,falls,eva-fall1.csv
116,-1.3202480051726764,0.08485262210058044,-1.4498689390867203,-1.1234628401368376,-1.393697864807203,-1.2570933575452634,falls,eva-fall1.csv
117,-1.3027141923486212,0.1143171076187024,-1.4813415513856851,-1.0721304486496879,-1.386780980796752,-1.1990463928864785,falls,eva-fall1.csv
118,-1.1433131264102234,0.16599907630995683,-1.408531107139079,-0.708414946901117,-1.2676473074608041,-1.0538559495612727,falls,eva-fall1.csv
119,-1.2563518271123848,0.14225613126253486,-1.454644786146467,-0.6910689419327999,-1.3311186217729196,-1.2201722541049844,falls,eva-fall1.csv
120,-1.2810702908943943,0.17038704064520083,-1.4491480440085713,-0.6818105635799531,-1.3959172110946267,-1.2495927030114915,falls,eva-fall1.csv
121,-1.3375090070001232,0.11199024771483487,-1.4552131057898512,-0.9705133770076989,-1.4162057921072577,-1.2901946351490123,falls,eva-fall1.csv
122,-0.4624498705556285,1.4020590921970852,-1.427148471139841,5.249712588843531,-1.3315822624606002,-0.4159837975422838,falls,eva-fall1.csv
123,5.01718135615364,9.97909982211677,-1.2211487695089114,38.982493211669464,-1.0498767091258698,5.1554297580344155,falls,eva-fall1.csv
124,2.7871421349742644,2.0579872232042122,0.03914705613412253,6.729547243675024,1.1011921221740562,4.865821411120758,falls,eva-fall1.csv
125,3.784352157443891,3.5964149196334976,-1.4957999385502814,12.05151315056995,0.9419013076326354,6.565673729308938,falls,eva-fall1.csv
126,2.199423638352709,4.9080024735302015,-1.3987496256561194,23.898853445771838,-0.512654467068261,3.94974440843878,falls,eva-fall1.csv
127,-1.3381822756529675,0.18968493175762238,-1.5263496805720855,-0.6465106142932369,-1.4820354202396404,-1.2665751812442294,falls,eva-fall1.csv
128,-0.3700768031262555,1.0082038297304787,-1.5115229490893327,2.050748655366645,-1.3512022821619993,0.1769233125673536,falls,eva-fall1.csv
129,-1.2307962776609194,0.15842151173570052,-1.5075267615805772,-0.8819440501312655,-1.338580328299357,-1.1079492319606297,falls,eva-fall1.csv
130,-1.4632834199645999,0.03888214932656044,-1.5142181545014808,-1.324756009342088,-1.485146062385178,-1.4501926989651392,falls,eva-fall1.csv
131,-1.4863546348396754,0.24202473789536194,-1.838968577865162,-0.9140678831606135,-1.673548175357688,-1.2998819440151632,falls,eva-fall4.csv
132,-0.7744419938887873,0.5591970441023051,-1.6232650608807775,0.6451251159103566,-1.2530664547304862,-0.4207415658672272,falls,eva-fall4.csv
133,-0.36038036367348875,0.8049232491008123,-1.406984070739213,1.5544929974406425,-1.1238687361583828,0.16161604482879968,falls,eva-fall4.csv
134,4.888405195851599,6.04084999283299,-1.359500190034095,17.998262355485146,-0.6591557360417324,10.85148138624986,falls,eva-fall4.csv
135,-0.13091635003985033,3.9990224060398076,-2.0238103802539675,16.81169154832108,-1.854196850530316,-1.0128044315859839,falls,eva-fall4.csv
136,-1.7419147215244948,0.1512026991057147,-1.950218524270169,-1.281577098780277,-1.8631243770889754,-1.6359306562364055,falls,eva-fall4.csv
137,-0.4285794182767004,0.8123283201895757,-1.967933315893849,1.5580382191938134,-1.0244714596834483,0.09618312427377755,upstairs,eva-upstairs1.csv
138,-0.38976154154411513,0.8430025431489973,-1.8566207029559343,1.6532478058240434,-1.0278809636895911,0.1431845418486977,upstairs,eva-upstairs1.csv
139,0.14559315494962038,0.9963931697822039,-2.010839821434555,2.230787525857631,-0.33365792699429603,0.8523424767642589,upstairs,eva-upstairs1.csv
140,-0.3394272740799456,1.0338085724756858,-2.201317379338618,1.636910651453977,-1.1374026826630605,0.5303524970054017,upstairs,eva-upstairs1.csv
141,0.16729258467555083,1.2805159844161167,-2.350935250323424,3.453469683500526,-0.5477771101647513,1.0426862325835586,upstairs,eva-upstairs1.csv
142,0.6829259183183978,0.9952710640397898,-1.4065097485128653,3.1542534395878263,-0.052819593911897,1.3569079338134364,upstairs,eva-upstairs1.csv
143,0.022666493860323662,1.146739719660794,-1.8162342344025086,3.4750644733720253,-0.6054061392235062,0.4159333758346792,upstairs,eva-upstairs1.csv
144,-0.16434219108686882,1.1542149351622553,-2.188746831531091,2.523969697075151,-1.04728535944741,0.7863166759888847,upstairs,eva-upstairs1.csv
145,0.47714023451325915,1.1399234053049274,-1.4687254962231997,3.223381295280908,-0.3747903006145064,1.3383656628335512,upstairs,eva-upstairs1.csv
146,0.7279792780698443,1.9176262364444219,-2.387241453122884,5.774329910607495,-0.7235031734636861,1.6596456528422976,upstairs,eva-upstairs1.csv
147,0.304115163030794,1.3852615201600205,-2.0902741714338924,3.519813892577463,-0.7933507643685056,1.1672165864834632,upstairs,eva-upstairs1.csv
148,0.8179120308523571,1.3094803549505698,-1.173554736089654,5.334415237322885,-0.08586826229217996,1.4683480950761214,upstairs,eva-upstairs1.csv
149,0.43176058257455424,1.261356534285122,-1.7492711228140034,3.1449184958024037,-0.7697349997304272,1.2683524520463585,upstairs,eva-upstairs1.csv
150,-0.17863666634868033,1.6138127757824834,-1.8999285962526467,2.91820708192632,-1.5993023855217352,1.39086229863437,upstairs,eva-upstairs1.csv
151,-0.35362495930149185,0.7656241492302934,-1.6776091940765423,1.9265731251506557,-1.0027332044618296,0.013337613418300047,upstairs,eva-upstairs1.csv
152,0.44051915775012007,1.068994890563505,-1.744065227709937,3.0144099842000585,-0.31804387300383474,1.0718845860919561,upstairs,eva-upstairs1.csv
153,-0.5805026364507908,0.811945138502311,-1.8716987399753533,1.1819493664404952,-1.2918338561587746,0.11914479515257885,upstairs,eva-upstairs1.csv
154,0.1268794827775428,1.4290672062553316,-1.7385849590589977,4.989594602983596,-0.8792449587205201,0.8829332858567949,upstairs,eva-upstairs1.csv
155,0.2571276654718177,1.1410171402181064,-2.2610982334275573,3.3905325571489544,-0.3579642084064593,0.8413493580774144,upstairs,eva-upstairs1.csv
156,1.0023366561240856,1.4316327102334987,-2.424948395997844,4.5818733286577915,0.035158919401363835,1.946274574849888,upstairs,eva-upstairs1.csv
157,-0.7461373603511096,0.8596508398271353,-2.467723936625563,2.4759347451744724,-1.1663144693052812,-0.1885170504575271,upstairs,eva-upstairs1.csv
158,-0.01026680939737589,1.2141452624667093,-1.9943792557329223,3.162790469153213,-0.8918108161973782,0.6916174630285674,upstairs,eva-upstairs1.csv
159,0.25545942188202597,1.6560103255967233,-2.3928105610508403,4.386599927684245,-0.8552629071707185,0.9787803183806865,upstairs,eva-upstairs1.csv
160,-0.2789675332893598,0.9036163965035231,-2.1028336827898815,1.234093152607992,-0.9366193691380208,0.41256217196632744,upstairs,eva-upstairs1.csv
161,-0.4200059727185018,1.157347495481786,-2.064526980438067,2.16195972436369,-1.575283420632635,0.577347838146026,upstairs,eva-upstairs1.csv
162,-0.06936993105409403,0.9773489029433775,-1.8282816514676745,1.8742968612324247,-0.7666971967823184,0.7874936004236489,upstairs,eva-upstairs1.csv
163,0.2115064761074389,1.3528459943926257,-1.7504913655760805,2.753059720334626,-1.0769065209835056,1.3207061666326807,upstairs,eva-upstairs1.csv
164,-0.5845987554770344,1.055789641905732,-2.1378229601313654,3.19323158218442,-1.306740740769384,-0.1032396559973685,upstairs,eva-upstairs1.csv
165,-0.8153305724356903,1.0218479940423189,-2.3945525502245077,1.7911182499264313,-1.6890502621939225,0.0030603382503314406,upstairs,eva-upstairs1.csv
166,-0.2861616908829485,1.1341331948580113,-2.0029533125774983,2.7692784304762865,-1.2298532695967497,0.3947242358373357,upstairs,eva-upstairs1.csv
167,-0.33398960059738864,0.8431696873666676,-2.124716999310672,1.198866579439516,-0.9088434166624982,0.26227146537198986,upstairs,eva-upstairs1.csv
168,1.5376699649241201,1.8151009552350001,-1.2709292880445815,6.948689148127025,0.28132952643233755,2.135374224888422,upstairs,eva-upstairs2.csv
169,-0.6319953843893079,1.234035724156009,-2.4595585598353145,2.28904504916445,-1.7219712705415806,0.11265436501828081,upstairs,eva-upstairs2.csv
170,-1.3396933792847256,0.9254666265240612,-2.694353171294254,1.5278867772740925,-2.014827183909335,-1.006043348808032,upstairs,eva-upstairs2.csv
171,-0.8266169384091279,1.1163702614977093,-2.416237329698705,2.1279210787298486,-1.5593691913619194,-0.3196040954571544,upstairs,eva-upstairs2.csv
172,-0.8155462627040185,1.1585768941616443,-2.6018108580688337,2.0878794622283925,-1.698707199452093,-0.14212412644209657,upstairs,eva-upstairs2.csv
173,-0.7375689029947984,0.9183519852729344,-2.4570414092983786,1.3976961371747003,-1.491059091956414,-0.01968275009586523,upstairs,eva-upstairs2.csv
174,-0.8942877569346489,0.8171275756756623,-2.4419518414168797,1.5099967811550472,-1.3827240225267041,-0.4944173432877612,upstairs,eva-upstairs2.csv
175,-0.3191537318459373,0.6893010541810961,-1.8466685811245476,1.0191766792679227,-0.873316538648466,0.2598941608400156,upstairs,eva-upstairs2.csv
176,0.2797851237102174,0.9670942555811494,-1.7522985332441674,2.9306901393245037,-0.32349654561506924,0.7232613479555994,upstairs,eva-upstairs2.csv
177,-0.6566667192490317,1.0774699380865838,-2.232395875040838,2.447324003740891,-1.4697550465341775,-0.04848669973441558,upstairs,eva-upstairs2.csv
178,-0.2074199753261903,1.0304799296774894,-1.8775455258239404,2.0396744843618064,-0.9591987727694494,0.5218576556767178,upstairs,eva-upstairs2.csv
179,0.5690495936363958,1.4318221534217535,-2.2877646509812344,3.170569047643868,-0.545827717778282,1.5438650531283171,upstairs,eva-upstairs2.csv
180,-0.5269214669692139,1.450847035277054,-2.443153042560643,4.588088344868264,-1.4927016843972376,-0.037665615135892054,upstairs,eva-upstairs2.csv
181,-0.34569712917344675,1.3302469482525714,-2.506848304073236,2.8116936755421067,-1.3821394078244924,0.557389872052885,upstairs,eva-upstairs2.csv
182,0.305454261146066,1.511518917971525,-2.4234970488999985,3.7631121936648375,-0.7221152141202244,1.0275227426704778,upstairs,eva-upstairs2.csv
183,0.3001872957968905,1.323224915806931,-2.055707460741907,3.1096822578429713,-0.7323937763271064,1.1847292254290946,upstairs,eva-upstairs2.csv
184,1.1866696914557413,1.789678176917986,-1.7492528023044918,6.506230022328235,-0.05935830418500232,2.2380682062837667,upstairs,eva-upstairs2.csv
185,0.2817575238143169,1.3878563014579828,-2.097478505083493,2.8843896730788314,-0.8266139573999601,1.4718922957139915,upstairs,eva-upstairs2.csv
186,0.20428986212647784,1.4665783483447563,-1.7219501098118197,4.444529864415595,-1.0416318752474545,1.0974859274074946,upstairs,eva-upstairs2.csv
187,1.1636361990164257,1.7344045194898852,-1.1975175381159928,5.09756550608217,-0.44548261631065117,2.2704673156245776,upstairs,eva-upstairs2.csv
188,0.6419879586652031,1.740917435638195,-2.281887143245678,4.563029828385038,-1.0487128212931016,1.975694492907269,upstairs,eva-upstairs2.csv
189,0.7026955311994477,1.6817360256212415,-2.0733932550541008,4.579190165287382,-0.5543157625180634,1.8118233709078575,upstairs,eva-upstairs2.csv
