time,seconds_elapsed,z,y,x
1746476320232984000,0.921984130859375,0.5473310999333858,0.8322334987074136,-0.7394451056990772
1746476320242980400,0.93198046875,0.42080023099482056,0.8581763337373733,-0.6506031122289597
1746476320252976000,0.94197607421875,0.22803952482342718,1.0159311929792165,-0.6698639852769672
1746476320262973200,0.95197314453125,0.051985038781166074,1.2794400905907153,-0.69461220369488
1746476320272969200,0.96196923828125,0.01963058314323425,1.5767901752665638,-0.6365086820334196
1746476320282965200,0.97196533203125,0.15239303994774817,1.835382074742019,-0.5143887979375198
1746476320292961000,0.9819609375,0.45396658753752706,2.039005243450403,-0.37943263048101217
1746476320302958300,0.991958251953125,0.8240402553796767,2.2253274410068986,-0.2419722616512328
1746476320312954000,1.0019541015625,1.2144792503803967,2.4091452545270324,-0.1810729352587834
1746476320322950100,1.0119501953125,1.6226538085579871,2.558122348551452,-0.24021639442723244
1746476320332946200,1.0219462890625,1.9862486357748508,2.7049565853282806,-0.3524132157281041
1746476320342942200,1.031942138671875,2.303571541160345,2.8130826135262845,-0.46739893709514285
1746476320352939000,1.04193896484375,2.5987632787585255,2.9047862069725987,-0.5464943933809175
1746476320362935000,1.05193505859375,2.9228976177245376,3.001331687492132,-0.6977074662964791
1746476320372931300,1.061931396484375,3.243329595041275,3.0159803905695677,-0.6769973442882299
1746476320382927000,1.071927001953125,3.548597320973873,3.0748142723321914,-0.6809722392685711
1746476320392924200,1.081924072265625,3.7912972393125295,3.1458097165316343,-0.6909291312679648
1746476320402920200,1.091920166015625,4.073610790637135,3.221217131954431,-0.6858986628200858
1746476320412916200,1.101916259765625,4.355052819824219,3.3111440711170435,-0.6673490067813546
1746476320422912000,1.111912109375,4.632213810691237,3.389696798828244,-0.6191982124008238
1746476320432908000,1.121907958984375,4.869975688105821,3.382701240852475,-0.5523411101151258
1746476320442905000,1.131905029296875,5.103996040904522,3.359281786820292,-0.4739976412404328
1746476320452901000,1.141901123046875,5.350473139694333,3.3297990872263905,-0.3730663103194907
1746476320462897200,1.151897216796875,5.585583625817298,3.29443902003169,-0.26469688355335963
1746476320472893200,1.16189306640625,5.798688616359233,3.2191467554211615,-0.16380263323979452
1746476320482890200,1.17189013671875,6.007658114531636,3.1374650820344683,-0.07349026582301593
1746476320492886000,1.181885986328125,6.150316526928544,3.062150021070242,-0.011523533961339852
1746476320502882300,1.19188232421875,6.007603169474005,2.918195139122009,0.03804602747620083
1746476320512878000,1.201878173828125,5.616306680861115,2.7628350660622116,-0.0307030351690948
1746476320522875100,1.211875244140625,5.119617972928285,2.7077602445721625,-0.2414069924512878
1746476320532871200,1.22187109375,4.546304290476441,2.7302298505336045,-0.5423671573830768
1746476320542867200,1.2318671875,3.8209225622475147,2.663964941987395,-0.8483897568035871
1746476320552863200,1.24186328125,3.093905341771245,2.5948206786125896,-1.1711910205349325
1746476320562859000,1.25185888671875,2.4771178437739607,2.577788587529957,-1.416587630611658
1746476320572856000,1.26185595703125,1.9521499668180942,2.569041509711742,-1.5698179981663822
1746476320582852000,1.27185205078125,1.4181827908486127,2.49609580822736,-1.5764529061362147
1746476320592848100,1.28184814453125,0.9924953723341225,2.2769719957873225,-1.4556275553628801
1746476320602844200,1.29184423828125,0.7405506557881831,2.1929478509277103,-1.3926521898813544
1746476320612841200,1.30184130859375,0.6151408998340367,2.336370817956328,-1.4124291957579553
1746476320622837000,1.3118369140625,0.3015758856773376,2.463343000921607,-1.4491295716457069
1746476320632833300,1.321833251953125,-0.5301736289054155,2.4516540244325995,-1.721009699500352
1746476320642829000,1.3318291015625,-2.072293765068054,2.3560876180782913,-2.29348605434522
1746476320652825000,1.3418251953125,-4.186060527253151,2.249065897860378,-3.2012294059365987
1746476320662822100,1.351822265625,-6.52099342136085,2.144876478458941,-4.323729753060639
1746476320672818200,1.361818115234375,-8.8176161662966,1.8120973530054092,-5.409544337344169
1746476320682814200,1.371814208984375,-10.486977365493773,1.4104372912883758,-5.978427928394079
1746476320692810000,1.38181005859375,-10.78844219201207,1.0599449606202542,-5.662918794432282
1746476320702807300,1.391807373046875,-9.76019044664204,0.7524138198003173,-4.587375136533379
1746476320712803000,1.401802978515625,-7.789065145719051,0.48745647694617505,-3.11630451284498
1746476320722799000,1.411799072265625,-5.40268029679358,0.32326252456754445,-1.7247037317126988
1746476320732795100,1.421795166015625,-3.1975597775131464,0.2086165930815041,-0.6808321001455188
1746476320742791200,1.431791259765625,-1.4605471838474273,0.09673471948131919,0.05430062224715948
1746476320752788000,1.4417880859375,-0.3122387339890003,0.037513445836305614,0.4949041626036167
1746476320762784300,1.4517841796875,0.36769758636057376,0.009835019185394048,0.664039078515768
1746476320772780300,1.4617802734375,0.7262590955853462,0.005724953518062829,0.6336573842555284
1746476320782776000,1.471776123046875,0.823430014526844,-0.041458968591690064,0.5459200640916824
1746476320792773000,1.481773193359375,0.6970598891079426,-0.23548487239331006,0.45824178063869475
1746476320802769200,1.49176904296875,0.5301601849019527,-0.5270315314874052,0.4017731667026877
1746476320812765200,1.50176513671875,0.43582068999409673,-0.9007142566721886,0.42403322156667705
1746476320822761000,1.511760986328125,0.4758241990804672,-1.3107722174435854,0.5599257930904626
1746476320832757200,1.52175732421875,0.6156669695347547,-1.7479883073188363,0.8211828201219439
1746476320842754000,1.531754150390625,0.761968706870079,-2.2005603717580438,1.156656299225986
1746476320852750000,1.54175,0.7140308976531028,-2.6185703875124453,1.4325842411667107
1746476320862746000,1.55174609375,0.488829226604104,-2.930191281864047,1.5268088775232433
