time,seconds_elapsed,z,y,x
1744474853466325800,0.29132568359375,1.3097662552714346,-0.3713204530328512,0.18930077497586606
1744474853476323600,0.301323486328125,1.058993505114317,-0.20396306818723678,0.29928543665260077
1744474853486322700,0.31132275390625,0.7114192538499832,-0.33407530274391173,0.311322642057389
1744474853496320800,0.32132080078125,0.3739461253613233,-0.5432569823622703,0.5288341969951987
1744474853506318800,0.33131884765625,0.24193536370694635,-0.6158961021155118,0.831572696711123
1744474853516316700,0.341316650390625,0.16886254697786643,-0.49745092447698114,0.9827664438717066
1744474853526314800,0.351314697265625,-0.07160099061084911,-0.30455870088040826,1.0557396178849041
1744474853536313900,0.36131396484375,-0.4575678268998861,-0.17946926292181015,1.1154703023567796
1744474853546311700,0.371311767578125,-0.8266191659569739,-0.13514438350498675,1.1450599694564938
1744474853556309800,0.381309814453125,-0.9590554595470427,-0.1265413903325796,1.0105001078411937
1744474853566307800,0.391307861328125,-0.8563035256028175,-0.02964928833246231,0.7294725046738981
1744474853576305700,0.4013056640625,-0.6709995651781558,0.1768704786002636,0.5639113555952906
1744474853586304800,0.4113046875,-0.4948375271081924,0.27252631680369377,0.35325478111878034
1744474853596302800,0.421302734375,-0.351024135989882,0.29951076984107494,0.12806333920285104
1744474853606301000,0.431301025390625,-0.18910802888274192,0.306153861117363,-0.12726064451783894
1744474853616298800,0.441298828125,-0.03048519116733223,0.2195300551533699,-0.3881444543227553
1744474853626296800,0.451296875,0.15320545230917632,0.07289280225336552,-0.6049788406513631
1744474853636295700,0.461295654296875,0.3561409310143441,-0.05962064822614192,-0.8132771615639328
1744474853646293800,0.471293701171875,0.7305798813939094,-0.17675532778799533,-1.0496781258888541
1744474853656291800,0.481291748046875,1.069670381951332,-0.252273802369833,-1.2283734818287193
1744474853666290000,0.4912900390625,1.2394985408246517,-0.19433190101087092,-1.240529052916169
1744474853676287700,0.501287841796875,1.2329694313168524,-0.05897065988481044,-1.198340893267095
1744474853686286600,0.51128662109375,1.0009083958923817,-0.0035468788266181943,-1.163004791469872
1744474853696284700,0.52128466796875,0.6277823547422886,0.04482581467628479,-1.0893215694911778
1744474853706282500,0.531282470703125,0.296285962575674,0.07089841356575488,-1.0224445203959942
1744474853716280600,0.541280517578125,0.13728183392509818,0.07255144146978855,-1.0286005588077007
1744474853726278700,0.551278564453125,0.1889268270969391,0.057901569348573684,-1.05820440056324
1744474853736277800,0.56127783203125,0.3161327457528561,0.09977847109138965,-1.041161349695176
1744474853746275600,0.571275634765625,0.361868003424257,0.15301321767270565,-0.9667987671501934
1744474853756273700,0.581273681640625,0.3724538409769535,0.16812603113055227,-0.8833858860567212
1744474853766271700,0.591271728515625,0.3691629096727818,0.10296820704340934,-0.8020457195840776
1744474853776269600,0.60126953125,0.34781858141422267,0.061762336429953574,-0.7243079615175724
1744474853786268700,0.6112685546875,0.3150409319281578,0.01969078889787197,-0.6109788117185234
1744474853796266800,0.621266845703125,0.26043591990694404,-0.08483516898155212,-0.44358883977755903
1744474853806264600,0.6312646484375,0.21810623289532957,-0.14867255811989308,-0.26736469625681636
1744474853816262700,0.6412626953125,0.18885778044871984,-0.16717852114737033,-0.09770458742678165
1744474853826261800,0.65126171875,0.18978015599064527,-0.20968904461860655,0.029956016194075345
1744474853836259600,0.661259521484375,0.19920966311506927,-0.3153711867958307,0.11118600029051304
1744474853846257700,0.671257568359375,0.16692067392878232,-0.4035772935152054,0.24879268225580453
1744474853856255700,0.681255859375,0.07905300538353621,-0.4540601110398769,0.3699748836427927
1744474853866253600,0.691253662109375,-0.03710186936073005,-0.5027677355855703,0.45922743067517874
1744474853876252700,0.701252685546875,-0.07590608565993606,-0.5127911169499159,0.5196000663124024
1744474853886250800,0.711250732421875,-0.004838745268061757,-0.5204764107555151,0.5827608713634311
1744474853896248800,0.721248779296875,0.13842406276278196,-0.5218401003241538,0.6367065426930785
1744474853906246700,0.73124658203125,0.20964578999876976,-0.4659890337646007,0.5589204154402018
1744474853916244700,0.74124462890625,0.2028163093049079,-0.3823831143170595,0.4236635114714503
1744474853926243800,0.751243896484375,0.2273416056871414,-0.37276714470982547,0.3120442343302071
1744474853936241700,0.76124169921875,0.33262678443603216,-0.340872707799077,0.2392164601370692
1744474853946239700,0.77123974609375,0.41338783584646877,-0.17126491367816923,0.2346528054833412
1744474853956237800,0.78123779296875,0.40411622269749636,0.023711714977025983,0.2365416879698634
1744474853966237000,0.79123681640625,0.36550972092747686,0.14103168797791002,0.19482918300852178
1744474853976234800,0.80123486328125,0.27096557029299434,0.2597358088135719,0.1515546894274652
1744474853986232800,0.81123291015625,0.16748656418323515,0.40739480597674843,0.1233164369367063
1744474853996230700,0.821230712890625,0.09279986425042151,0.5292027380466461,0.08165434698835015
1744474854006228700,0.831228759765625,0.07143332416005432,0.5792173535376787,0.002746083837747574
1744474854016227800,0.841227783203125,0.09883797537088393,0.5843237367659807,-0.07269859485551715
1744474854026226000,0.851225830078125,0.18794037334285676,0.5327133765161037,-0.1707731846384704
1744474854036223700,0.8612236328125,0.2863409071445465,0.45952714427411556,-0.2844000022098422
1744474854046221800,0.871221923828125,0.3167699476778507,0.4496206672877073,-0.31206849198862907
1744474854056220700,0.881220703125,0.24472061051130292,0.4487883081167936,-0.25779431935697794
1744474854066218500,0.891218505859375,0.11502448247484862,0.4615548507094383,-0.16305574212893842
1744474854076216600,0.901216552734375,-0.006325842020660638,0.4256581924200058,-0.05306245875433087
1744474854086214700,0.911214599609375,-0.11449256755523383,0.3847428291857242,0.04048413221016526
1744474854096212700,0.921212646484375,-0.16262809130139647,0.3615735505223274,0.07746727056205273
1744474854106211600,0.931211669921875,-0.14328860005922614,0.27056933751702306,0.057117433233559126
1744474854116209700,0.941209716796875,-0.10586275944113731,0.16259528501033782,0.10063128852844237
